name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
san francisco,2007-12-20,53.8,45.1,50.6,53.8,41.4,49.1,42.4,74.6,0.504,100,29.17,rain,,,39.1,20.8,274.4,1021.6,52.8,9.1,,,,,2007-12-20T07:20:55,2007-12-20T16:53:37,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2007-12-21,53,38.4,44.7,53,35.5,43.2,32,62.5,0,0,0,,,,,11.4,334,1026.7,42,10.4,,,,,2007-12-21T07:21:27,2007-12-21T16:54:05,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2007-12-22,51.3,35.4,43.1,51.3,33.9,42.3,32.4,66.4,0,0,0,,,,,7.2,35.1,1031.3,50.4,10.3,,,,,2007-12-22T07:21:57,2007-12-22T16:54:36,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2007-12-23,55.9,39.7,47.1,55.9,37.7,46.4,38.2,71.8,0,0,0,,,,,6.7,307.6,1031,42.3,9.9,,,,,2007-12-23T07:22:25,2007-12-23T16:55:08,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2007-12-24,57,46.8,50.6,57,42.3,48.6,43,76.3,0,0,0,,,,31.1,12.5,315.5,1029,40.2,8.2,,,,,2007-12-24T07:22:51,2007-12-24T16:55:42,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2007-12-25,53.7,38.5,47.8,53.7,35.7,45.2,30.2,52.1,0,0,0,,,,,14.4,287,1028.2,40,10.6,,,,,2007-12-25T07:23:16,2007-12-25T16:56:17,0.52,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2007-12-26,52.7,43.5,47.3,52.7,37.7,43.4,33.8,60.7,0.005,100,4.17,rain,,,33.3,19,310,1026.3,29.6,10.5,,,,,2007-12-26T07:23:38,2007-12-26T16:56:55,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2007-12-27,48.7,40,44.7,47.6,34.7,40.6,29.5,56.2,0.117,100,16.67,rain,,,38,11.8,302.8,1025.4,62.4,10.2,,,,,2007-12-27T07:23:59,2007-12-27T16:57:34,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2007-12-28,46,41.9,44.1,45.2,35.1,41.4,39.8,84.7,0.079,100,37.5,rain,,,,12.2,69,1022,99.7,7.1,,,,,2007-12-28T07:24:18,2007-12-28T16:58:14,0.62,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2007-12-29,51.2,44.4,47.9,51.2,40.4,46.6,45.6,92,0.089,100,54.17,rain,,,,7.1,95.3,1022.6,100,4.2,,,,,2007-12-29T07:24:35,2007-12-29T16:58:57,0.67,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2007-12-30,52,43.4,48.3,52,41,47.1,41.6,78.2,0.006,100,8.33,rain,,,,13.4,338.3,1027.2,56.9,9.4,,,,,2007-12-30T07:24:49,2007-12-30T16:59:41,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2007-12-31,55.2,38,46.4,55.2,34.1,43.9,30.3,55.4,0,0,0,,,,,15.1,94.7,1026.1,26.3,10.6,,,,,2007-12-31T07:25:02,2007-12-31T17:00:26,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2008-01-01,52.5,39.9,46.5,52.5,35.4,44.3,36.4,68.1,0,0,0,,,,31.1,10.6,112.3,1023.6,38.9,10,,,,,2008-01-01T07:25:13,2008-01-01T17:01:13,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2008-01-02,55,39.1,47.1,55,36.7,46,39.5,75.2,0,0,0,,,,,7.8,88.6,1018.5,66.6,9.6,,,,,2008-01-02T07:25:22,2008-01-02T17:02:01,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2008-01-03,57.6,47.8,52.4,57.6,45.2,51.9,45.7,78.2,0.253,100,50,rain,,,39.1,19.9,147.3,1013.8,95.8,9,,,,,2008-01-03T07:25:28,2008-01-03T17:02:50,0.9,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2008-01-04,56.5,50.9,53.2,56.5,50.9,53.2,48.5,84.1,1.897,100,75,rain,,,60.2,38.1,183.3,1002.6,88.3,6,,,,,2008-01-04T07:25:33,2008-01-04T17:03:41,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2008-01-05,51.8,46.9,48.8,51.8,42.1,45,43.4,81.7,0.639,100,54.17,rain,,,38,21.7,183.7,1008.1,74.6,8.8,,,,,2008-01-05T07:25:36,2008-01-05T17:04:33,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2008-01-06,51.1,42.6,47.3,51.1,39,44.5,40.8,78.4,0.049,100,45.83,rain,,,,12.2,184.4,1011.8,83.7,9.9,,,,,2008-01-06T07:25:36,2008-01-06T17:05:27,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2008-01-07,51.7,43.9,47.2,51.7,40.6,45.8,39.6,75.8,0.07,100,29.17,rain,,,,9.6,231.7,1018.9,69.1,10.2,,,,,2008-01-07T07:25:35,2008-01-07T17:06:21,1,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2008-01-08,52.2,43.1,48,52.2,38.8,46,43.5,84.6,0.134,100,29.17,rain,,,36,24.5,153.2,1019.8,88.3,8.9,,,,,2008-01-08T07:25:31,2008-01-08T17:07:17,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2008-01-09,49.7,43.9,48,48.6,43.9,47,45.3,90.2,0.001,100,4.17,rain,,,,6.7,0.1,1024.3,84.9,6.6,,,,,2008-01-09T07:25:25,2008-01-09T17:08:13,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2008-01-10,51.1,48.2,49.7,51.1,45.4,49.2,47,90.4,0.101,100,54.17,rain,,,,7.1,59,1023.6,100,4.5,,,,,2008-01-10T07:25:17,2008-01-10T17:09:11,0.02,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2008-01-11,53.7,47.9,50.6,53.7,45,50,47.2,88.2,0,0,0,,,,,7.9,37.3,1023.7,94.7,5.6,,,,,2008-01-11T07:25:08,2008-01-11T17:10:09,0.05,Overcast,Cloudy skies throughout the day.,cloudy,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2008-01-12,54.7,46,49.9,54.7,43.3,48.8,44.5,82,0.005,100,4.17,rain,,,,7.7,59.7,1025,50.7,8.1,,,,,2008-01-12T07:24:56,2008-01-12T17:11:09,0.08,"Rain, Partially cloudy",Clearing in the afternoon with afternoon rain.,rain,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2008-01-13,59.1,44.5,50.1,59.1,41.5,49.1,43.3,78.5,0,0,0,,,,,8.3,70.4,1025.5,29.9,9.7,,,,,2008-01-13T07:24:42,2008-01-13T17:12:09,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2008-01-14,54.9,42.2,48.3,54.9,40.7,48,43,82.3,0,0,0,,,,,5,19.5,1026.2,51.1,7.4,,,,,2008-01-14T07:24:26,2008-01-14T17:13:10,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2008-01-15,51.6,42.4,45.8,51.6,39.2,44.7,42.7,89.1,0,0,0,,,,,6.9,332.9,1023.8,46.3,3.9,,,,,2008-01-15T07:24:08,2008-01-15T17:14:12,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2008-01-16,57.3,41.3,49.4,57.3,38.1,48.1,27,44.7,0.005,100,4.17,rain,,,43.6,13.8,66.5,1020,43.7,10.2,,,,,2008-01-16T07:23:48,2008-01-16T17:15:15,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2008-01-17,56.4,43.1,49.3,56.4,38.6,47.2,28.4,46,0,0,0,,,,,11.3,73.5,1022,9,10.7,,,,,2008-01-17T07:23:25,2008-01-17T17:16:18,0.35,Clear,Clear conditions throughout the day.,clear-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2008-01-18,57.8,37.6,46.7,57.8,36.5,46.5,36.6,69.3,0,0,0,,,,,6.4,118.7,1022.5,2.2,10.3,,,,,2008-01-18T07:23:01,2008-01-18T17:17:21,0.4,Clear,Clear conditions throughout the day.,clear-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2008-01-19,56,37.9,46.6,56,37.6,46,38.1,73.5,0,0,0,,,,,8.5,307.2,1024.1,20.8,8.8,,,,,2008-01-19T07:22:35,2008-01-19T17:18:26,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2008-01-20,52.4,42.5,47.8,52.4,39.6,44,39.5,73.4,0,0,0,,,,34.4,22.3,276.5,1015.6,71.9,9.6,,,,,2008-01-20T07:22:07,2008-01-20T17:19:31,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2008-01-21,46.4,42.9,44.4,43.2,38,40.5,40.4,86.1,0.429,100,75,rain,,,,11.1,156,1014.5,88,9.4,,,,,2008-01-21T07:21:37,2008-01-21T17:20:36,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2008-01-22,47.2,41.5,43.6,44,36.4,39.4,39.1,84,0.123,100,45.83,rain,,,,11.7,51.9,1017.2,97.6,9.9,,,,,2008-01-22T07:21:05,2008-01-22T17:21:41,0.5,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2008-01-23,46.6,42,44.1,44.3,36.7,40.5,39.3,83.2,0.107,100,45.83,rain,,,,10.6,51.4,1013.8,98.6,9.8,,,,,2008-01-23T07:20:32,2008-01-23T17:22:47,0.51,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2008-01-24,46.3,41.9,43.8,41.9,35.2,37.4,38.6,81.9,0.182,100,66.67,rain,,,34.4,18.9,132.8,1007.7,93.1,9.7,,,,,2008-01-24T07:19:56,2008-01-24T17:23:54,0.53,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2008-01-25,52.7,44.8,50.1,52.7,38.8,48,45.5,84.4,1.768,100,83.33,rain,,,36.9,18,123.2,1009.2,98.9,7.5,,,,,2008-01-25T07:19:19,2008-01-25T17:25:00,0.55,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2008-01-26,59.1,51.2,54.6,59.1,51.2,54.6,44,68.1,0.136,100,20.83,rain,,,32.2,17.6,117.1,1012.8,94.8,10.3,,,,,2008-01-26T07:18:39,2008-01-26T17:26:07,0.59,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2008-01-27,55.1,45.8,51.9,55.1,38.9,51,46.3,81.5,0.412,100,79.17,rain,,,41.4,23.1,164.4,1002.4,97.4,8.9,,,,,2008-01-27T07:17:58,2008-01-27T17:27:14,0.63,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2008-01-28,50.5,40.6,45.7,50.5,36.1,41.7,36.3,70.1,0.124,100,20.83,rain,,,32.2,15.5,281.1,1017.4,59.8,10.1,,,,,2008-01-28T07:17:15,2008-01-28T17:28:21,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2008-01-29,48.7,37.9,44,43.4,35.7,40.4,38.3,80.5,0.069,100,25,rain,,,31.1,17.2,217.7,1024.4,73.7,9.2,,,,,2008-01-29T07:16:30,2008-01-29T17:29:28,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2008-01-30,52.1,40.3,46.2,52.1,38.5,44.5,39.3,77.4,0.095,100,25,rain,,,36.9,12.6,290.8,1027.1,65.3,9.8,,,,,2008-01-30T07:15:44,2008-01-30T17:30:36,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2008-01-31,52.7,44.5,48.6,52.7,40.8,46.6,43.5,82.8,0.313,100,50,rain,,,39.1,19.8,183.8,1025.5,97.9,8.7,,,,,2008-01-31T07:14:56,2008-01-31T17:31:43,0.81,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2008-02-01,51.8,39.5,45.9,51.8,38.3,43.8,38.9,77,0.004,100,4.17,rain,,,,11.9,295.1,1024.3,45.1,10,,,,,2008-02-01T07:14:06,2008-02-01T17:32:50,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2008-02-02,52.3,39.6,46.3,52.3,37.3,42.5,41.9,84.6,0.306,100,54.17,rain,,,36.9,22.4,169.4,1018.4,82.9,7.6,,,,,2008-02-02T07:13:15,2008-02-02T17:33:58,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2008-02-03,52.9,46.8,49.7,52.9,41,46.2,43.1,78.4,0.089,100,54.17,rain,,,41.5,24.7,278.1,1010.4,76,9.8,,,,,2008-02-03T07:12:22,2008-02-03T17:35:05,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2008-02-04,55.2,40.2,47.5,55.2,36.1,45,32.3,57.5,0,0,0,,,,,17.2,325.4,1021.1,14.5,10.6,,,,,2008-02-04T07:11:27,2008-02-04T17:36:12,0.97,Clear,Clear conditions throughout the day.,clear-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2008-02-05,55,37.6,46.9,55,34.1,45.2,34.7,64,0,0,0,,,,,12.2,283.2,1027.2,36.2,10.6,,,,,2008-02-05T07:10:31,2008-02-05T17:37:19,0.99,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2008-02-06,53.9,45.4,49.1,53.9,42.1,47.4,43.3,80.6,0.005,100,4.17,rain,,,,15.8,263.9,1028.2,69.5,9.9,,,,,2008-02-06T07:09:33,2008-02-06T17:38:26,1,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2008-02-07,56.7,40,48,56.7,39.1,47.3,43.1,83.9,0,0,0,,,,,14.9,259.7,1026.9,45.8,10,,,,,2008-02-07T07:08:34,2008-02-07T17:39:33,0,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2008-02-08,59.4,45.3,49.6,59.4,43.2,49.3,43.7,81.7,0,0,0,,,,,8.3,306.4,1024.2,54,5.9,,,,,2008-02-08T07:07:34,2008-02-08T17:40:40,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2008-02-09,64.5,43.1,53.5,64.5,42.6,53.1,40.8,63.7,0,0,0,,,,,7.5,320.5,1021.4,36.3,10.9,,,,,2008-02-09T07:06:32,2008-02-09T17:41:46,0.03,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2008-02-10,65.1,44.9,52,65.1,42.8,51.9,44.7,77.1,0,0,0,,,,,11.5,315.5,1021.8,43.1,10.2,,,,,2008-02-10T07:05:28,2008-02-10T17:42:52,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2008-02-11,64.7,44.6,52.4,64.7,44.6,52.2,45.8,79.7,0,0,0,,,,,11.1,300.2,1021.7,40.2,9.9,,,,,2008-02-11T07:04:23,2008-02-11T17:43:58,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2008-02-12,64.4,43.5,51.4,64.4,41.1,50.7,46.2,83.6,0.005,100,4.17,rain,,,40.3,17.1,305.7,1019.9,18.3,9,,,,,2008-02-12T07:03:17,2008-02-12T17:45:04,0.16,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2008-02-13,61.4,47.3,53.8,61.4,44.4,53.1,36.9,59.8,0,0,0,,,,40.3,24.1,319.1,1014.3,51,9.2,,,,,2008-02-13T07:02:10,2008-02-13T17:46:10,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2008-02-14,61,46.8,52.9,61,42.1,51.7,25.8,35.9,0,0,0,,,,36.9,21.5,351.6,1017.3,23.1,10.6,,,,,2008-02-14T07:01:01,2008-02-14T17:47:15,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2008-02-15,59.3,40.4,49.4,59.3,36.7,48.7,36.9,62.8,0,0,0,,,,,12.3,299.3,1020.6,14.2,10.7,,,,,2008-02-15T06:59:52,2008-02-15T17:48:20,0.33,Clear,Clear conditions throughout the day.,clear-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2008-02-16,58.4,41.6,48.5,58.4,39.5,47.7,42.4,80.2,0,0,0,,,,,13.1,300.6,1023,41.5,8.5,,,,,2008-02-16T06:58:41,2008-02-16T17:49:25,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2008-02-17,53.7,43.4,47.9,53.7,41.9,46.7,42.7,82.4,0,0,0,,,,,12.7,274.8,1020.7,67.2,8.6,,,,,2008-02-17T06:57:29,2008-02-17T17:50:29,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2008-02-18,53.6,47.2,49.5,53.6,44.7,48.4,42.3,76.4,0,0,0,,,,,11.3,270.5,1018.7,87.5,9.4,,,,,2008-02-18T06:56:15,2008-02-18T17:51:33,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2008-02-19,54.6,48.6,51,54.6,45,49.7,46.1,83.3,0.599,100,54.17,rain,,,,9.9,170.3,1019,99.2,8.3,,,,,2008-02-19T06:55:01,2008-02-19T17:52:37,0.48,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2008-02-20,56.4,47.2,51.5,56.4,45.3,51.3,45.8,81.6,0.074,100,20.83,rain,,,,10.7,253.2,1017.8,80.2,10,,,,,2008-02-20T06:53:46,2008-02-20T17:53:40,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2008-02-21,56.6,47.7,51.5,56.6,45.3,50.8,45.2,79.2,0.126,100,29.17,rain,,,33.3,19.4,136.6,1011.4,93.7,9.2,,,,,2008-02-21T06:52:29,2008-02-21T17:54:43,0.5,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2008-02-22,54,45.2,49.9,54,42.7,48.3,43.6,79.4,0.156,100,41.67,rain,,,30,15,252,1012.6,82.2,9.6,,,,,2008-02-22T06:51:12,2008-02-22T17:55:46,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2008-02-23,52.3,43,47.7,52.3,40.4,44.5,42.1,81.6,0.199,100,37.5,rain,,,44.3,25.9,135.6,1011.7,77.1,9.6,,,,,2008-02-23T06:49:54,2008-02-23T17:56:49,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2008-02-24,58,51.8,53.9,58,51.8,53.9,48,80.9,0.275,100,79.17,rain,,,45.5,30.5,200.9,1013.7,95.2,8,,,,,2008-02-24T06:48:35,2008-02-24T17:57:51,0.56,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2008-02-25,58,47.1,52.4,58,45.7,52.2,46.5,81.2,0.024,100,8.33,rain,,,,9.5,300,1026.5,72.1,9.5,,,,,2008-02-25T06:47:14,2008-02-25T17:58:53,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2008-02-26,62.8,43.4,53.3,62.8,43.4,53.1,45.9,77.1,0,0,0,,,,31.1,7.8,330.1,1024.5,56.9,10.2,,,,,2008-02-26T06:45:54,2008-02-26T17:59:54,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2008-02-27,63.8,48.8,54.4,63.8,48.8,54.4,47.5,78.3,0.004,100,4.17,rain,,,,16,285.1,1020.8,55.7,10.1,,,,,2008-02-27T06:44:32,2008-02-27T18:00:55,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2008-02-28,66.4,46.1,53.5,66.4,44.1,53.1,47.2,80.3,0,0,0,,,,,11.8,301.9,1015.8,20.6,9.5,,,,,2008-02-28T06:43:09,2008-02-28T18:01:56,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2008-02-29,58,47.2,51.1,58,44,50.2,47.1,86.9,0,0,0,,,,31.1,20.8,285.5,1019.1,77.9,7.7,,,,,2008-02-29T06:41:46,2008-02-29T18:02:56,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2008-03-01,58.3,49,52.9,58.3,44.5,52.6,43.9,72.4,0,0,0,,,,38,25.7,287.3,1024.3,74.7,10,,,,,2008-03-01T06:40:22,2008-03-01T18:03:57,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2008-03-02,66.9,47.4,55.7,66.9,43.2,55.1,32.6,44.1,0,0,0,,,,36.9,19.8,337.6,1023.1,33,10.4,,,,,2008-03-02T06:38:58,2008-03-02T18:04:57,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2008-03-03,65.3,43.5,53.8,65.3,42.3,53.7,34.1,48.9,0,0,0,,,,,12.1,296.8,1025.4,17.9,10.8,,,,,2008-03-03T06:37:32,2008-03-03T18:05:56,0.91,Clear,Clear conditions throughout the day.,clear-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2008-03-04,64.7,42.3,52.2,64.7,40.4,51.8,41.9,69.1,0,0,0,,,,,15.6,292.1,1020.5,28.1,10.4,,,,,2008-03-04T06:36:07,2008-03-04T18:06:55,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2008-03-05,65.6,43.5,52.4,65.6,43.5,52.3,39.4,65.2,0,0,0,,,,31.1,18,289.2,1019.3,5,10.5,,,,,2008-03-05T06:34:40,2008-03-05T18:07:54,0.98,Clear,Clear conditions throughout the day.,clear-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2008-03-06,60.1,42.9,51.3,60.1,41.1,50.9,42.1,71.3,0,0,0,,,,,16.8,323.7,1024,47.7,10.1,,,,,2008-03-06T06:33:13,2008-03-06T18:08:53,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2008-03-07,63.8,44.3,53,63.8,42,52.6,43.2,70.8,0,0,0,,,,32.2,17.1,291.3,1025.4,63.4,10.5,,,,,2008-03-07T06:31:46,2008-03-07T18:09:52,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2008-03-08,59.8,47,53,59.8,43.1,52.4,45.9,76.9,0,0,0,,,,33.3,20.1,272.1,1022.3,48.1,9.9,,,,,2008-03-08T06:30:18,2008-03-08T18:10:50,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
san francisco,2008-03-09,67.4,44.5,54.3,67.4,43.7,54,43.8,69.7,0,0,0,,,,,16.4,300.5,1020.9,41.5,10.5,,,,,2008-03-09T07:28:49,2008-03-09T19:11:48,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72493023230,72495593227,72492723285,72493893231,72494023234"
